 1.72560000e-04  9.00039400e-01  1.72560000e-04  8.50398790e-01  1.72560000e-04  8.90017777e-01  1.72560000e-04  9.38100726e-01 
 1.74560000e-04  9.00039860e-01  1.74560000e-04  8.50403400e-01  1.74560000e-04  8.90018025e-01  1.74560000e-04  9.38100678e-01 
 1.76560000e-04  9.00040320e-01  1.76560000e-04  8.50408008e-01  1.76560000e-04  8.90018275e-01  1.76560000e-04  9.38100627e-01 
 1.78560000e-04  9.00040780e-01  1.78560000e-04  8.50412616e-01  1.78560000e-04  8.90018529e-01  1.78560000e-04  9.38100575e-01 
 1.80560000e-04  9.00041240e-01  1.80560000e-04  8.50417222e-01  1.80560000e-04  8.90018786e-01  1.80560000e-04  9.38100520e-01 
 1.82560000e-04  9.00041699e-01  1.82560000e-04  8.50421828e-01  1.82560000e-04  8.90019046e-01  1.82560000e-04  9.38100464e-01 
 1.84560000e-04  9.00042159e-01  1.84560000e-04  8.50426432e-01  1.84560000e-04  8.90019309e-01  1.84560000e-04  9.38100406e-01 
 1.86560000e-04  9.00042618e-01  1.86560000e-04  8.50431035e-01  1.86560000e-04  8.90019575e-01  1.86560000e-04  9.38100345e-01 
 1.88560000e-04  9.00043078e-01  1.88560000e-04  8.50435637e-01  1.88560000e-04  8.90019845e-01  1.88560000e-04  9.38100283e-01 
 1.90560000e-04  9.00043537e-01  1.90560000e-04  8.50440238e-01  1.90560000e-04  8.90020117e-01  1.90560000e-04  9.38100218e-01 
 1.92560000e-04  9.00043996e-01  1.92560000e-04  8.50444837e-01  1.92560000e-04  8.90020392e-01  1.92560000e-04  9.38100152e-01 
 1.94560000e-04  9.00044455e-01  1.94560000e-04  8.50449435e-01  1.94560000e-04  8.90020671e-01  1.94560000e-04  9.38100083e-01 
 1.96560000e-04  9.00044913e-01  1.96560000e-04  8.50454032e-01  1.96560000e-04  8.90020952e-01  1.96560000e-04  9.38100012e-01 
 1.98560000e-04  9.00045372e-01  1.98560000e-04  8.50458628e-01  1.98560000e-04  8.90021237e-01  1.98560000e-04  9.38099938e-01 
 2.00560000e-04  9.00045831e-01  2.00560000e-04  8.50463223e-01  2.00560000e-04  8.90021524e-01  2.00560000e-04  9.38099862e-01 
 2.02560000e-04  9.00046289e-01  2.02560000e-04  8.50467816e-01  2.02560000e-04  8.90021815e-01  2.02560000e-04  9.38099784e-01 
 2.04560000e-04  9.00046747e-01  2.04560000e-04  8.50472408e-01  2.04560000e-04  8.90022108e-01  2.04560000e-04  9.38099703e-01 
 2.06560000e-04  9.00047205e-01  2.06560000e-04  8.50476999e-01  2.06560000e-04  8.90022405e-01  2.06560000e-04  9.38099620e-01 
 2.08560000e-04  9.00047663e-01  2.08560000e-04  8.50481588e-01  2.08560000e-04  8.90022705e-01  2.08560000e-04  9.38099534e-01 
 2.10560000e-04  9.00048121e-01  2.10560000e-04  8.50486176e-01  2.10560000e-04  8.90023008e-01  2.10560000e-04  9.38099446e-01 
 2.12560000e-04  9.00048579e-01  2.12560000e-04  8.50490763e-01  2.12560000e-04  8.90023313e-01  2.12560000e-04  9.38099355e-01 
 2.14560000e-04  9.00049036e-01  2.14560000e-04  8.50495349e-01  2.14560000e-04  8.90023622e-01  2.14560000e-04  9.38099261e-01 
 2.16560000e-04  9.00049494e-01  2.16560000e-04  8.50499933e-01  2.16560000e-04  8.90023934e-01  2.16560000e-04  9.38099164e-01 
 2.18560000e-04  9.00049951e-01  2.18560000e-04  8.50504516e-01  2.18560000e-04  8.90024249e-01  2.18560000e-04  9.38099065e-01 
 2.20560000e-04  9.00050408e-01  2.20560000e-04  8.50509097e-01  2.20560000e-04  8.90024567e-01  2.20560000e-04  9.38098963e-01 
 2.22560000e-04  9.00050865e-01  2.22560000e-04  8.50513677e-01  2.22560000e-04  8.90024888e-01  2.22560000e-04  9.38098857e-01 
 2.24560000e-04  9.00051322e-01  2.24560000e-04  8.50518256e-01  2.24560000e-04  8.90025211e-01  2.24560000e-04  9.38098749e-01 
 2.26560000e-04  9.00051779e-01  2.26560000e-04  8.50522833e-01  2.26560000e-04  8.90025538e-01  2.26560000e-04  9.38098638e-01 
 2.28560000e-04  9.00052235e-01  2.28560000e-04  8.50527409e-01  2.28560000e-04  8.90025868e-01  2.28560000e-04  9.38098524e-01 
 2.30560000e-04  9.00052692e-01  2.30560000e-04  8.50531984e-01  2.30560000e-04  8.90026201e-01  2.30560000e-04  9.38098406e-01 
 2.32560000e-04  9.00053148e-01  2.32560000e-04  8.50536557e-01  2.32560000e-04  8.90026537e-01  2.32560000e-04  9.38098286e-01 
 2.34560000e-04  9.00053604e-01  2.34560000e-04  8.50541129e-01  2.34560000e-04  8.90026876e-01  2.34560000e-04  9.38098162e-01 
 2.36560000e-04  9.00054060e-01  2.36560000e-04  8.50545699e-01  2.36560000e-04  8.90027218e-01  2.36560000e-04  9.38098035e-01 
 2.38560000e-04  9.00054516e-01  2.38560000e-04  8.50550268e-01  2.38560000e-04  8.90027563e-01  2.38560000e-04  9.38097904e-01 
 2.40560000e-04  9.00054971e-01  2.40560000e-04  8.50554835e-01  2.40560000e-04  8.90027911e-01  2.40560000e-04  9.38097770e-01 
 2.42560000e-04  9.00055427e-01  2.42560000e-04  8.50559401e-01  2.42560000e-04  8.90028262e-01  2.42560000e-04  9.38097633e-01 
 2.44560000e-04  9.00055882e-01  2.44560000e-04  8.50563965e-01  2.44560000e-04  8.90028616e-01  2.44560000e-04  9.38097492e-01 
 2.46560000e-04  9.00056337e-01  2.46560000e-04  8.50568528e-01  2.46560000e-04  8.90028973e-01  2.46560000e-04  9.38097348e-01 
 2.48560000e-04  9.00056792e-01  2.48560000e-04  8.50573089e-01  2.48560000e-04  8.90029332e-01  2.48560000e-04  9.38097199e-01 
 2.50560000e-04  9.00057247e-01  2.50560000e-04  8.50577649e-01  2.50560000e-04  8.90029695e-01  2.50560000e-04  9.38097048e-01 
 2.52560000e-04  9.00057702e-01  2.52560000e-04  8.50582207e-01  2.52560000e-04  8.90030061e-01  2.52560000e-04  9.38096892e-01 
 2.54560000e-04  9.00058156e-01  2.54560000e-04  8.50586764e-01  2.54560000e-04  8.90030430e-01  2.54560000e-04  9.38096733e-01 
 2.56560000e-04  9.00058610e-01  2.56560000e-04  8.50591319e-01  2.56560000e-04  8.90030802e-01  2.56560000e-04  9.38096570e-01 
 2.58560000e-04  9.00059064e-01  2.58560000e-04  8.50595872e-01  2.58560000e-04  8.90031176e-01  2.58560000e-04  9.38096402e-01 
